"","ContigID","Protein_Hit","Gene","Drug","Mechanism","Genus","Species","Family","PlasmidOrChr","Type","CARDLength","contigLength","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55","SpeciesAMR"
"1257","k141_3386469.concoct_part_0","BAE77933","CRP","Multidrug","antibiotic efflux","Haemophilus","Haemophilus parainfluenzae",NA,"Chromosome","Chromosome",210,1156,0,0,0,3.06420973492899,1.11532826102248,6.13839463715674,0,4.27837803553153,0,0,0,0,0,0,0,0,6.06397683702021,2.10580443779262,1.97100474258798,0,3.60431635951438,0,5.90978032116977,0.125377967291071,3.05324101791189,5.33284681563153,0.268965764358476,0.845935004256554,0.605216633403706,2.52515334730154,0,0.263101799757024,0.45916627450403,1.00119025524078,0.60731912912708,4.1072262719555,0,0.79695976412661,0.475563195500489,0,0.483859755058156,0,0,3.25056545493626,2.37470764558591,0.136596340233894,0,0,0,1.62225689562318,0,4.54557308411463,0,0.481803626016617,0,3.88883644173762,0,0,0,0,2.8575237813365,0,1.98507475982347,0.675441334040893,0.12114419532445,0,3.54156097171636,0,0,0.0194600183705507,0,1.81681324306729,0,0,3.05312508406656,0.217407550897617,0.0959804655794938,2.47737944938384,2.73335896256765,3.08993724632086,0.986275081401086,5.59135017912275,0.0316843328932357,0,0.00682098032093881,1.18806355404467,0,4.89907098709779,0.218144519381441,5.40938389934727,3.27071709049639,1.06620596004588,0,0,0.140871670117266,0.0858622924110021,6.45486088738659,0,2.25344180238968,6.42657272000499,6.51735711392634,6.42293781978631,6.35748310760048,0,0.735430755311638,1.09609374159439,0,2.01120286896484,0,0.471015950715999,3.0828768821482,0,0,3.66883334712595,0,0,2.61235308241468,0,0.110320039468709,0.131332280802441,2.35960617404563,0,0,0,0.0507844767346916,0.980594575916559,0.833497003098932,0,0,0,2.61748678019405,0.241909339305224,4.66584374658967,3.435669570832,0,2.75359924477421,0.424082196814682,0.0989255352129655,1.47274472445369,0.910952248282289,2.77817870837362,1.01491515225806,1.60338662874489,0,0,0,2.33328148323712,0.665100798170076,0.13773082328751,0,0,0,0,2.03259504287802,5.13367265711043,3.10140513361995,1.34368564585472,5.37465371498233,0,0.333296196265055,0,4.73030303734533,0,0,0.0667227106062748,1.58064115403437,0,3.37100063235894,2.52691251067033,0,0,0.756593783898317,4.80821776073196,5.45072588845134,0,2.02505614274683,6.23171374436107,2.75606386523415,0,0.106876175252099,0,0,2.18633165138661,0.730762621167741,2.54393156754991,0.557185749160691,0,1.47813080329677,0,0,6.39314998542183,2.2551077503119,6.20042601844112,0.156160608711006,0.678169855286873,0,0.23023005067008,0,0,1.40739040810699,0,0,0,0,0,0,0.94045276106228,0.985096459672022,0,5.78202907552515,1.73471593860254,0,0,0.146323227708249,0,0,1.53655045035411,0,0.944406028684013,2.4385237273859,2.8371197331807,2.96575260764017,5.09032654179152,0,3.94118694105575,0,2.94485306571698,1.34654996816161,0,0,0.56350493205412,0,0,4.58740014927052,6.32980804454434,0.00999427797688839,0.166500374776262,0.395509212081096,4.97338901130417,6.3297630971793,0.151483330843116,0,0.220135097003825,0,0,0,4.87339852346844,5.23340044618767,0,3.26485598976687,5.09205328438335,"Haemophilus parainfluenzae - CRP (Multidrug)"
"1258","k141_3388787.concoct_part_0","AAV85982","macB","MLS","antibiotic efflux","Staphylococcus","Staphylococcus aureus",NA,"Chromosome","Chromosome",644,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373840949111918,0,0.0286783446795519,0,0,0.0272698754680221,0,0.0802219512790068,0,0,0.135282371550902,0.0459164329095887,0.0789552015017017,0.160381465118311,0,0,0.317469315038889,0.198316108984025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155282416463995,0,0,0,1.22021811932488,0.184133270700919,0,0,0.423142986413983,0,0,0.106650883516285,0,0,0,0,0,0,0.135145223113639,1.81635982325655,0.00804100511022607,0,0,0,0.38461690235118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18344462507008,0,0.0854135789613383,0.268127209596573,0,0,0.0585160547404282,0,0,0,0,0,0,0,0,0.00519107674380417,0,0,0,0,0,0.117041263202443,0,0,0,0.184412395599679,0,0,0,0,0,0.205782280104919,0,0.0858700941129555,0.115973282606897,0,1.1067030762743,0,0,0,0,0,0,0.146729567767906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975256911353462,0.0397173910114999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786260111478039,0,0,0.137143344513824,0,0.189920911182008,0,0,0.077825670874237,0,0,0,0,0,0.0757774112971726,0.0941067921514156,0,0.30241434398526,0,0.223965004101581,0,0,0.251137464775287,0,0,0,0,0,0,0,0,0,0,0.025474283256673,0.0846464896585412,0.275019320356908,0.431688691552172,0,0,0,0,0.12220025684008,0.602490905566273,0,0,0,0,0,0.125637539411138,0,0,0,0,0,0,0,0,0.194433276952226,0,0,0,0.177048108130915,0,0.0550315911127334,0,0.199674984957605,0,0,0,0,0.645487613889046,0,"Staphylococcus aureus - macB (MLS)"
"1259","k141_3389582.concoct_part_0","AAC76093","bacA","Peptide antibiotic","antibiotic target alteration","Leptotrichia","Leptotrichia wadei",NA,"Chromosome","Chromosome",273,1695,0,0,0,0,0.0358112541060059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155273023241591,0,0,0,0,0.0110727006449268,0,0,0,0,0,0.0450042600511434,0,0,0,0,0,0.172030537757392,0,0,0,0,0,0,0,0,0,0,0,0.156173365608028,0,0,0,0,0,0,0,0,0,0,0,0.0317787654230131,0,0,0,0,0,0,0,0,0,0.388843700266694,0,0.120951702822319,0,0,0,0.00896862356799174,0,0.00508161740650678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150662793626391,0,0,0.0212994654347567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299786396114105,0,0,0,0,0,0,0,0.0269948373272767,0.0636606293932454,0,0,0,0,0,0,0.327132644336126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414189384164001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048110305354184,0.0514811412674403,0,0,0,0.0695241715319752,0,0.0652224327938782,0.0821036784511269,0,0,0,0,0,0,0,0,0,0,0,0.330939420197398,0.294399922527967,0,0,0,0.0431930052143343,0,0.362715614041493,0,0,0,0,0.162330094915225,0,0,0,0,0,0,0.0188903186007723,0,0,0.00636068119476445,0.108033791271667,0.263614142060294,0,0,0.0981112313155502,0,0.0832130766528107,0,0.0749649572562207,0,0,0,0,0,0,"Leptotrichia wadei - bacA (Peptide antibiotic)"
"1260","k141_3391026.concoct_part_0","ADP36409","Bifidobacteria intrinsic ileS conferring resistance to mupirocin","Mupirocin","antibiotic target alteration","Propionibacterium","Propionibacterium freudenreichii",NA,"Chromosome","Chromosome",1107,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135925524172311,0,0,0.0103465757311234,0,0,0,0,0,0.00877217558391383,0,0.0237970364139725,0,0,0,0,0,0.01589551445702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084080906860998,0.0859538268337847,0,0,0,0.00652173143464241,0,0,0,0,0,0,0,0,0,0,0.046465271188566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106637815647894,0,0,0.0343208184710974,0,0,0,0,0,0,0,0,0,0,0,0,0.0227561406203898,0,0,0,0,0,0,0,0,0.0158129996466734,0,0,0,0,0,0,0,0.0142321601703488,0.00487215416420299,0,0,0.0537536409643648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309389834515419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731802914965483,0,0,0,0,0.036909617118535,0,0.040288778768062,0.0220037908855409,0,0,0,0,0,0,0,0,0,0,0,0.00819743795881871,0,0.0166517394478,0,0,0,0.0851834362382521,0,0,0,0,0,0.523633978817527,0,0,0,0,0,0,0,0,0,0.00667652697803202,0.0577126181639507,0.144346957394031,0,0,0,0,0.00527991923609969,0,0.0200540978669368,0,0.505695964098851,0,0,0,0,"Propionibacterium freudenreichii - Bifidobacteria intrinsic ileS conferring resistance to mupirocin (Mupirocin)"
"1261","k141_3392019.concoct_part_1","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Burkholderia","Burkholderia cenocepacia",NA,"Chromosome","Chromosome",703,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133681493872408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431215268990271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000772600967520256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burkholderia cenocepacia - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"1262","k141_3392222.concoct_part_0","AJD73064","RlmA(II)","MLS","antibiotic target alteration","Streptococcus","Streptococcus salivarius",NA,"Chromosome","Chromosome",282,1642,0,0,0,0,0,0,0,0,0,0,0,0,0.226687138178877,0,0.198749052193631,0,0,0,0,0,0,0.10609955200099,0,0.0161010876123041,0,0,0,0,0,0,0,0.0620696903965111,0.0679213328019443,0,0,0,0,0.102163454779008,0.15479198797151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830737340236582,0,0,0,0,0,0,0,0,0,0,0.118728793198343,0,0,0,0,0.331942087810354,0,0,0,0.346885746098285,0,0,0,0,0,0.226815734360415,0.0354378648372055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483670101585348,0,0,0,0,0,0,0,0,0,0,0,0,0.344834630420234,0.0446247109742103,0,0,0,0,0,0.715132849084034,0,0,0.521598675484054,0,0,0,0,0,0,0,0,0.047429368469864,0,0,0,0,0,0,0,0,0.621611927814042,0,0.178974171184582,0,0,0,0,0,0,0.62790855163009,0,0,0,0,0,0,0,0,0.0223362051288852,0,0,0,0,0,0,0,0.992398166433152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207784280737314,0,0,0,0,0,0.0498675294919034,0.294040977995381,0,0.134575636194457,0,0.195449903880763,0,0.281954980077309,0.105571760915319,0.306975906314299,0,0,0,0.220646459644941,0,0,0,0,0,0,0.276336652902447,0,0.0327201539445029,0,0,0.41816357837972,0,0.13595767036715,0,0.690711190834224,0,0.413799434683636,0,0,0,0,0,0.109369356456593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Streptococcus salivarius - RlmA(II) (MLS)"
"1263","k141_339238.concoct_part_0","NP_252896","mexI","Multidrug","antibiotic efflux","","Unknown sp.",NA,"Chromosome","Chromosome",1029,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160102891821079,0,0,0,0,0,0,0,0.0117764204535668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311598834020852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284834773636207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243270992169007,0,0,0,0,0,0,0,0,0,0,0.00640214947339802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339992615292748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537096715277777,0,0,0.160229605179883,0,0,0,0,0.00982762483995961,0,0,0,0,0,0,0.0155056153921867,0,0.0583203481503089,0,0,0,0,0,0,"Unknown sp. - mexI (Multidrug)"
"1264","k141_3392700.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Prevotella","Prevotella jejuni",NA,"Chromosome","Chromosome",703,1495,0,0,0,0,0.0413304784982007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435317828851408,0,0.0977671893503693,0,0,0,0,0.0164672577129073,0,0.101947445660792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036089840084602,0,0,0,0,0,0.08126577794851,0,0,0,0,0.124106461780136,0,0,0,0,0,0.131766467508251,0.235074252576583,0,0,0,0.0206575471863184,0,0,0,0,0,0,2.42593357908028,0.13976005605974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375187216415535,0,0,0,0,0,0,0,0.850530124064029,0,0,0,0.135989459926,0.0250463086569951,0,0,0,0,0,0,0,0,0.101433597697475,0,0,0.237449535714056,0,0,0.113563873056256,0,0.015669132002763,0.052780900949713,0,0,0.416327481918423,0,0,0,0,0,0.0931819533414899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934577008863951,0,0,0,0,0.00956088303498842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101409162805575,0,0,0.0259748128591444,0,0.143606729727221,0,0.134930567848689,0.246369629401648,0.12183687846285,0,0,0,0,0,0,0,0,0,0,0.00452056532789458,0,0.371962242323915,0,0,0,0.138153399158533,0,0,0,0,0.45455635900867,0.186135495795766,0.39803327201256,0.686700606186089,0,0.284840895645138,0,0,0.0644982782589862,0,0,0.140371017014972,0.490177728924339,0,0,0,0.406528033527877,0.581075797688587,0.0627094212674806,0,0,0,0,1.38899848356509,0,0.23368205055018,0,"Prevotella jejuni - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"1265","k141_3393602.concoct_part_0","CDO61516","efrB","Multidrug","antibiotic efflux","","Unknown sp.",NA,"Chromosome","Chromosome",362,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952764452913285,0,0,0.0180570204674576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015976129311835,0,0,0,0,0,0,0,0,0,0.0248134118915324,0.016980019817021,0,0,0,0,0,0,0,0,0.145342881862332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226794314982871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116630237932022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown sp. - efrB (Multidrug)"
"1266","k141_3394488.concoct_part_0","AAC76093","bacA","Peptide antibiotic","antibiotic target alteration","Veillonella","Veillonella atypica",NA,"Chromosome","Chromosome",273,6104,0,0,0,0.0466912324788013,0.0270719927394039,0,0,0,0,0,0,0,0.342422024469788,0,0.135385603236088,0,0,0,0,0,0.0384449960497291,0.00886214219336103,0,0.0355099584545886,0,0,0.0123716084032406,0,0.0166579697084576,0,0,0.00383558496740933,0.0209046444075924,0,0.09982404950725,0.114098474308358,0.109555743670426,0.105064540270837,0.0667940019737377,0,0.0451852258232791,0.026831879571867,0.0268519532897671,0,0.175537665739959,0,0,0,0.404240174606788,0,0,0,0.0408527450809616,0,0,0,0,0.248047553275883,0.0621588319285921,0,0.340327313843907,0,0,0.251799169524997,0.0554264512752484,0.16031293804178,0,0,0.00387191845759543,0.0492075863422953,0,0,0.065090097533176,0,0,0.014910302735099,0.0467772878454188,0,0,0,0.422184080741683,0,0,0,0,0.0375118190544925,0,0,0.0251230867221373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451204847282515,0,0.0697702921983951,0.157337255566404,0,0,0,0,0,0,0,0.301771695375924,0,0,0,0.0340964901649774,0.0432569474091655,0,0,0,0.0215141597833934,0.0164141484331036,0.552134892413223,0.0131221781125399,0,0.364554152166401,0.025597346750124,0,0.680293348723494,0,0,0.0668779625498857,0.0983601120904789,0.03549888264815,0.0493669256990275,0,0,0.305916847682867,0.011426090677624,0,0,0.13213059176703,0,0.222430898054844,0,0,0,0,0,0,0,0,0,0,1.25053733468156,0,0,0.209715290660441,0,0.163968737584431,0.0270674344256448,0.0350124106652864,0.710061923635254,0,0,0,0,0,0,0.309963184414946,0,0.195848476230318,0,0,0,0,0,0,0,0.0384439364232686,0,0,0,0,0.0107865269574659,0,0,0,0,0,0.0304028792329228,0.0389692244856492,0,0.201616370670944,0,0.220792328851154,0,0.314963768400633,0.160525072572489,0.0137442069122771,0,0,0,0,0,0,0,0,0,0.00694293589591157,0.303185582290284,0.155413857844893,0.289543482603179,0.0537302038625712,0,0.123105083617976,0.883014051690922,0.780818747601902,0.0250934321418519,0.200056610253757,0,0.111650502312435,0.62156253727851,0.0489509528941889,0.541850199593085,0,0.0668427923352298,0.486053290806203,0,0.0236888799726539,0,0,0.0687981876929949,0.392377920630405,0,0.18258085897883,0.555622731711025,0.359365787882365,0.46166599929632,0.132928552896341,0,0.172860412071951,0,0,0.286683268639607,0,0.738563272284461,0,"Veillonella atypica - bacA (Peptide antibiotic)"
"1267","k141_3395118.concoct_part_0","AFH35853","Escherichia coli mdfA","Tetracycline","antibiotic efflux","Klebsiella","Klebsiella aerogenes",NA,"Chromosome","Chromosome",410,10000,0,0,0,0,0,0,0,0.514791217571914,0,0,0,0,0,0,0.060824528611638,0,0,0,1.02080801577392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498412536748487,0.0534061985274967,0,0.00153845203599293,0,0,0.00570645627269911,0,0,0,0,0,0,0,0,0,0,0,0,0.852429498836185,0,0,0,0,0,0,0,0,1.0961788219606,0,0,0.896689465143828,0,0.0607618893908169,0.88525206197654,0,0,0,1.03084510309001,0,0,1.31707219495368,0,0,0,0.0197336264610667,0,0,0,0,0,1.11403332812047,0,0,0,0,0,0,0,0,0,0,0.00344769465940087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806128959280296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02516928262434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133872577499501,0.0127169235191211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Klebsiella aerogenes - Escherichia coli mdfA (Tetracycline)"
"1268","k141_3395176.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Rothia","Rothia mucilaginosa",NA,"Chromosome","Chromosome",703,1119,0,0,0,0,0.0581919440881998,0,0,0,0,0,0,0,0.852782431091598,0,0.36908108356396,0,0,0.466958512117673,0,0,0,1.08040873434292,0,0.130288543344684,0,0,0.0477966943783832,0.0945911455160719,0.864052884086911,0,0,0.637225858681736,0.180407701138168,0,0.2087371475983,0,0,0.231193952810096,0.516864808740933,0,0.464914884713731,0.315855816927116,0.166673443993954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947694076810568,0,0.442286017693634,0,0,0,0,1.1654853112052,0.995607157064304,0,0,0,1.61693359540805,0.678786917366122,0,0,0.379450944433482,2.01592228098865,0,0.774907073904577,0.441533322697647,0,0,0,0,0,0.172652947144362,0,1.15918739426566,0,0.244886257271231,0,1.73751193458852,0,0,0,0.720528226805269,0,0.300230016922567,0,0,0,0.111100672564764,0,0,0,0,0.309595487814921,0,0.0756481206969968,0,0,0,0.0686229008642761,0,0,0,0,0,1.07834873245704,0,0,0.352536408481279,0.200143890692803,0,0,0,0,0.103787957719276,0,0,0,0.784182344173523,0,0,0.650860050359696,0,0,0.367339536607373,0,0.128023513983361,0.270010456282304,0,0,0.161493666536562,0.142306352870724,0,0,0,0,0.130263682099528,0,0.273281120271893,0,0,0,0,0,0,0.364038210502527,0,0,0,0,0,0,0,0,0.229536413140045,0,0,0,0,0,0,0,0,0,0.130644290249733,0,0,0,0,0.187640275040122,0,0.643965559528197,0,0,0.0869125851991233,0,0,0.873160374594751,0,0,0,0.607645685959989,0,1.21715088299783,1.44643394512879,0,0.782775482368069,0,0.404263771986534,0,0.1053250669383,0.253150795046836,0.247563988053086,0,0,0,0,0,0,0,0,0,0,0.556934136354701,0.454944916193555,0.556671702479628,0,1.45080092681427,1.16626822900804,0,0,0.543504033889903,0,0,0.608364818069957,0,0,1.39304100169818,0,0.388615868757918,0.169100601101717,0,0,0,0,0.025866195538474,0.466790120646202,0.409610107820686,1.60980424026671,0,0.488885677800349,0,0.39461384395578,0,0,0,0,0,0,0,0,"Rothia mucilaginosa - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
